Country,City,Latitude,Longitude
ua,svalyava,48.548533,22.995782
ua,svarychiv,48.962196,24.196585
ua,svatove,49.410287,38.15035
ua,syedove,47.076781,38.156021
ua,synevyr,48.487448,23.62575
ua,talalayivka,50.957826,31.92085
ua,tarashcha,49.558316,30.492592
ua,tarutyne,46.186356,29.15203
ua,tatarbunary,45.837308,29.614243
ua,tayirove,46.363134,30.64891
ua,teplodar,46.505846,30.325205
ua,teplyk,48.665658,29.745035
ua,terebovlya,49.301873,25.709974
ua,ternova,50.192259,36.67477
ua,ternuvate,47.830492,36.127609
ua,terny,50.989163,33.970697
ua,terpinnya,46.96971,35.419715
ua,tetiyiv,49.376698,29.664738
ua,tokmak,47.255218,35.71238
ua,tomakivka,47.815692,34.741368
ua,torez,48.038762,38.596854
ua,toshkivka,48.77914,38.579031
ua,tovste,48.846625,25.726208
ua,trebukhiv,50.484316,30.903041
ua,trybukhivtsi,49.042506,25.450549
ua,tsarychanka,48.936973,34.478596
ua,tsybli,49.994843,31.562813
ua,tsybuliv,49.079072,29.847265
ua,turbiv,49.347878,28.721174
ua,turka,49.154109,23.029673
ua,tyachiv,48.011795,23.570611
ua,tymoshivka,47.184182,35.108812
ua,tynne,50.601453,26.184864
ua,tyshkivka,48.496649,30.942293
ua,tysmenychany,48.771685,24.666264
ua,tysmenytsya,48.90219,24.844815
ua,uhlove,44.82146,33.604516
ua,uhryniv,48.955196,24.692924
ua,ukrayinka,50.143174,30.746119
ua,ulychne,49.233846,23.65111
ua,urozhayne,45.045222,34.135113
ua,usatove,46.532957,30.659602
ua,uspenka,48.390278,39.161944
ua,ustynivka,47.95507,32.536738
ua,utkivka,49.785833,36.075278
ua,uyutne,45.197689,33.297956
ua,uzhhorod,48.616667,22.3
ua,uzyn,49.826188,30.414874
ua,valky,49.838683,35.620724
ua,vapnyarka,48.534789,28.743578
ua,varva,50.495034,32.719684
ua,vary,48.122067,22.712811
ua,vashkivtsi,48.384915,25.510231
ua,vasylivka,47.436944,35.274167
ua,vasyshcheve,49.828521,36.326909
ua,vatutine,49.015017,31.062109
ua,velyka bahachka,49.791162,33.72258
ua,velyka bilozerka,47.277556,34.706158
ua,velyka kisnytsya,48.135947,28.443357
ua,velyka lepetykha,47.175719,33.943625
ua,velyka mykhaylivka,47.079711,29.857533
ua,velyka oleksandrivka,47.319691,33.303734
ua,velyka pysarivka,50.425867,35.485015
ua,velykoploske,47.012538,29.671707
ua,velykyy burluk,50.037866,37.398713
ua,velykyy klyuchiv,48.470917,24.946775
ua,vendychany,48.61176,27.793241
ua,verbivka,49.416667,35.533333
ua,verenchanka,48.546529,25.745331
ua,verkhniy rohachyk,47.250535,34.337973
ua,verkhnyachka,48.828488,30.039566
ua,verkhnya syrovatka,50.82902,34.958613
ua,verkhovyna,48.15571,24.791124
ua,vesele,47.014791,34.915036
ua,veselynove,47.356659,31.234882
ua,viline,44.845596,33.671607
ua,vinnitsa,49.232776,28.480968
ua,vinnytsya,49.232776,28.480968
ua,viytivka,48.426031,29.542914
ua,vladyslavivka,45.168284,35.376581
ua,vodyane,47.48746,34.492351
ua,volchansk,50.290785,36.94108
ua,volnovakha,47.601034,37.496744
ua,volodarka,49.524836,29.912219
ua,voloka,48.192252,25.930736
ua,vorokhta,48.284589,24.565364
ua,voronovytsya,49.109541,28.680782
ua,vorozhba,51.17334,34.219171
ua,voyinka,45.869899,33.991381
ua,voykove,45.382613,36.437242
ua,voznesenka,46.87165,35.464579
ua,vradiyivka,47.861948,30.591953
ua,vvedenka,49.824409,36.507474
ua,vylkove,45.40214,29.585946
ua,vylok,48.109153,22.83865
ua,vynohradivka,45.681189,28.571385
ua,vynohradove,46.36957,32.939803
ua,vyshchetarasivka,47.568505,34.880964
ua,vyshhorod,50.584758,30.489799
ua,vyshkovo,48.049112,23.421128
ua,vyshneve,48.436607,33.916181
ua,vyshneve,50.389133,30.370497
ua,vysoke,47.944067,38.058044
ua,vysokopillya,47.491873,33.530611
ua,vysokyy,49.889198,36.132098
ua,vyzhnytsya,48.248007,25.194524
ua,yabluniv,48.404178,24.93874
ua,yahotyn,50.279751,31.762461
ua,yakymivka,46.699719,35.159156
ua,yalta,46.962787,37.273654
ua,yalta,44.500129,34.161481
ua,yamnytsya,48.989722,24.7075
ua,yaremche,48.451569,24.554362
ua,yarke pole,45.21493,35.206131
ua,yarmolyntsi,49.192363,26.837252
ua,yasinya,48.279373,24.360425
ua,yavoriv,49.938639,23.382543
ua,yelyzavethradka,48.803812,32.404595
ua,yerky,48.990617,30.988184
ua,yevpatoriya,45.200908,33.366546
ua,yizhivtsi,48.039618,25.66232
ua,yurkivka,49.012564,31.10125
ua,yuzhne,46.624487,31.10226
ua,zabolotiv,48.470539,25.285713
ua,zabolottya,51.632053,24.253923
ua,zachepylivka,49.193846,35.239433
ua,zahnitkiv,48.048062,28.888454
ua,zahvizdya,48.918361,24.652751
ua,zakupne,49.11944,26.337564
ua,zalishchyky,48.643314,25.737944
ua,zaliznychne,45.7489,28.61466
ua,zaliznychne,47.652378,36.16524
ua,zaliztsi,49.79188,25.372974
ua,zamhlay,51.815047,31.159815
ua,zaozerne,45.158156,33.278663
ua,zaporizhzhya,47.822892,35.190314
ua,zarechye,48.52144,24.64857
ua,zarichne,51.812603,26.129022
ua,zastavna,48.523071,25.843686
ua,zatoka,46.072512,30.465384
ua,zatyshshya,47.333514,29.873268
ua,zavallya,48.213542,30.015579
ua,zbarazh,49.663574,25.776162
ua,zboriv,49.664839,25.140965
ua,zdolbuniv,50.520599,26.242513
ua,zhashkiv,49.245446,30.110204
ua,zhelyabovka,45.398773,34.75776
ua,zhmerynka,49.03705,28.112013
ua,zhovkva,50.05825,23.972596
ua,zhovti vody,48.347309,33.500338
ua,zhovtneve,50.663646,24.249178
ua,zhovtneve,49.987839,29.531292
ua,zhuravka,50.481081,32.594903
ua,zhuravky,45.129125,35.214509
ua,zhurivka,50.502756,31.784917
ua,zhytomyr,50.264868,28.676691
ua,zlynka,48.485215,31.539061
ua,zmiyiv,49.696638,36.361089
ua,zolochiv,50.279848,35.981785
ua,zolochiv,49.805974,24.894357
ua,zolotonosha,49.668865,32.037726
ua,zolotyy potik,48.909504,25.33926
ua,zorya,45.990796,29.696721
ua,zuhres,48.011401,38.264437
ua,zuya,45.0531,34.31542
ua,zvenyhorodka,49.078664,30.967545
ug,adjumani,3.3613889,31.8097222
ug,amudat,1.95,34.95
ug,apac,1.9755556,32.5386111
ug,arua,3.0191667,30.9308333
ug,bombo,0.5663889,32.5155556
ug,bugembe,0.4797222,33.2344444
ug,bugiri,-0.85,29.6666667
ug,bundibugyo,0.7413889,30.0416667
ug,busembatia,0.7697222,33.6130556
ug,bushenyi,-0.5852778,30.2113889
ug,busia,0.4544444,34.0758333
ug,buwenge,0.6422222,33.1744444
ug,bweyogerere,0.3558333,32.6672222
ug,entebbe,0.0644444,32.4469444
ug,fort portal,0.6938889,30.2663889
ug,gulu,2.7666667,32.3055556
ug,hima,0.3488889,30.1622222
ug,hoima,1.4355556,31.3436111
ug,ibanda,-0.1538889,30.5319444
ug,iganga,0.6091667,33.4686111
ug,jinja,0.4244444,33.2041667
ug,kaabong,3.4836111,34.1491667
ug,kabale,-1.3261111,30.0038889
ug,kaberamaido,1.7388889,33.1594444
ug,kagadi,0.9605556,30.7966667
ug,kajansi,0.2080556,32.5222222
ug,kalangala,-0.3088889,32.225
ug,kampala,0.3155556,32.5655556
ug,kamuli,0.9472222,33.1197222
ug,kamwenge,0.2111111,30.4208333
ug,kanungu,-0.9575,29.7897222
ug,kapchorwa,1.3827778,34.5244444
ug,kasese,0.23,29.9883333
ug,katakwi,1.8911111,33.9661111
ug,kayunga,0.7025,32.8886111
ug,kiboga,0.9161111,31.7741667
ug,kigorobya,1.62,31.3108333
ug,kilembe,0.2,30.0
ug,kireka,0.3475,32.6491667
ug,kisoro,-1.3538889,29.6983333
ug,kitgum,3.2783333,32.8866667
ug,koboko,3.4113889,30.9866667
ug,kotido,2.9805556,34.1330556
ug,kumi,1.4608333,33.9361111
ug,kyenjojo,0.6327778,30.6213889
ug,kyotera,-0.6155556,31.5175
ug,lira,2.235,32.9097222
ug,lugazi,0.3772222,32.9197222
ug,lukaya,-0.1130556,31.8538889
ug,luwero,0.8491667,32.4730556
ug,lyantonde,-0.4030556,31.1572222
ug,masaka,-0.3127778,31.7130556
ug,masindi,1.6744444,31.715
ug,mayuge,0.4597222,33.4802778
ug,mbale,1.0644444,34.1794444
ug,mbarara,-0.6583333,30.6758333
ug,mityana,0.4175,32.0227778
ug,moroto,2.4958333,34.6694444
ug,moyo,3.6280556,31.7536111
ug,mpigi,0.225,32.3136111
ug,mubende,0.5891667,31.36
ug,muhororo,0.9380556,30.7594444
ug,mukono,0.3533333,32.7552778
ug,nakapiripirit,1.8144444,34.7136111
ug,nakasongola,1.3088889,32.4563889
ug,namasuba,0.6894444,32.4213889
ug,nebbi,2.4758333,31.1025
ug,ngora,1.4313889,33.7772222
ug,njeru,0.4186111,33.1730556
ug,ntungamo,-0.8833333,29.65
ug,paidha,2.4166667,30.9833333
ug,pakwach,2.4536111,31.5025
ug,pallisa,1.145,33.7094444
ug,rakai,-0.72,31.4838889
ug,sembabule,-0.0772222,31.4566667
ug,sironko,1.2075,34.2522222
ug,soroti,1.6855556,33.6163889
ug,tororo,0.6847222,34.1811111
ug,wakiso,0.4044444,32.4594444
ug,wobulenzi,0.7283333,32.5122222
ug,yumbe,3.4463889,31.2702778
us,alabaster,33.2441667,-86.8163889
us,albertville,34.2675000,-86.2088889
us,alexander city,32.9438889,-85.9538889
us,anniston,33.6597222,-85.8316667
us,athens,34.8027778,-86.9716667
us,auburn,32.6097222,-85.4808333
us,bessemer,33.4016667,-86.9544444
us,birmingham,33.5205556,-86.8025000
us,cullman,34.1747222,-86.8436111
us,daphne,30.6033333,-87.9036111
us,decatur,34.6058333,-86.9833333
us,dothan,31.2230556,-85.3905556
us,enterprise,31.3150000,-85.8552778
us,eufaula,31.8911111,-85.1455556
us,fairfield,33.4858333,-86.9119444
us,fairhope,30.5227778,-87.9033333
us,florence,34.7997222,-87.6772222
us,fort payne,34.4441667,-85.7197222
us,gadsden,34.0141667,-86.0066667
us,gardendale,33.6600000,-86.8127778
us,hartselle,34.4433333,-86.9352778
us,helena,33.2961111,-86.8436111
us,homewood,33.4716667,-86.8008333
us,hoover,33.4052778,-86.8113889
us,hueytown,33.4511111,-86.9966667
us,huntsville,34.7302778,-86.5861111
us,irondale,33.5380556,-86.7072222
us,jacksonville,33.8136111,-85.7613889
us,jasper,33.8311111,-87.2775000
us,leeds,33.5480556,-86.5444444
us,madison,34.6991667,-86.7483333
us,millbrook,32.4797222,-86.3619444
us,mobile,30.6941667,-88.0430556
us,montgomery,32.3666667,-86.3000000
us,mountain brook,33.5008333,-86.7522222
us,muscle shoals,34.7447222,-87.6675000
us,northport,33.2288889,-87.5772222
us,opelika,32.6452778,-85.3783333
us,oxford,33.6141667,-85.8350000
us,ozark,31.4588889,-85.6405556
us,pelham,33.2855556,-86.8100000
us,pell city,33.5861111,-86.2861111
us,phenix city,32.4708333,-85.0008333
us,pleasant grove,33.4908333,-86.9702778
us,prattville,32.4638889,-86.4597222
us,prichard,30.7386111,-88.0788889
us,saraland,30.8205556,-88.0705556
us,scottsboro,34.6722222,-86.0341667
us,selma,32.4072222,-87.0211111
us,sheffield,34.7650000,-87.6986111
us,sylacauga,33.1730556,-86.2516667
us,talladega,33.4358333,-86.1058333
us,troy,31.8086111,-85.9700000
us,trussville,33.6197222,-86.6088889
us,tuscaloosa,33.2097222,-87.5691667
us,tuskegee,32.4238889,-85.6916667
us,valley,32.8186111,-85.1794444
us,vestavia hills,33.4486111,-86.7877778
us,anchorage,61.2180556,-149.9002778
us,barrow,71.2905556,-156.7886111
us,bethel,60.7922222,-161.7558333
us,college,64.8569444,-147.8027778
us,fairbanks,64.8377778,-147.7163889
us,homer,59.6425000,-151.5483333
us,juneau,58.3019444,-134.4197222
us,kenai,60.5544444,-151.2583333
us,ketchikan,55.3422222,-131.6461111
us,kodiak,57.7900000,-152.4072222
us,nome,64.5011111,-165.4063889
us,palmer,61.5997222,-149.1127778
us,sitka,57.0530556,-135.3300000
us,soldotna,60.4877778,-151.0583333
us,sterling,60.5372222,-150.7647222
us,wasilla,61.5813889,-149.4394444
us,apache junction,33.4150000,-111.5488889
us,avondale,33.4355556,-112.3488889
us,buckeye,33.3702778,-112.5830556
us,bullhead city,35.1477778,-114.5675000
us,camp verde,34.5636111,-111.8536111
us,casa grande,32.8794444,-111.7566667
us,casas adobes,32.3233333,-110.9944444
us,catalina foothills,32.2977778,-110.9180556
us,chandler,33.3061111,-111.8405556
us,chino valley,34.7575000,-112.4530556
us,coolidge,32.9777778,-111.5169444
us,cottonwood,34.7391667,-112.0091667
us,douglas,31.3444444,-109.5447222
us,drexel heights,32.1411111,-111.0277778
us,el mirage,33.6130556,-112.3238889
us,eloy,32.7558333,-111.5541667
us,flagstaff,35.1980556,-111.6505556
us,florence,33.0313889,-111.3866667
us,flowing wells,32.2938889,-111.0091667
us,fortuna foothills,32.6577778,-114.4111111
us,fountain hills,33.6116667,-111.7166667
us,gilbert,33.3527778,-111.7883333
us,glendale,33.5386111,-112.1852778
us,goodyear,33.4352778,-112.3575000
us,green valley,31.8541667,-110.9930556
us,kingman,35.1894444,-114.0522222
us,lake havasu city,34.4838889,-114.3216667
us,marana,32.4366667,-111.2247222
us,mesa,33.4222222,-111.8219444
us,nogales,31.3402778,-110.9336111
us,oro valley,32.3908333,-110.9658333
us,paradise valley,33.5311111,-111.9419444
us,payson,34.2308333,-111.3244444
us,peoria,33.5805556,-112.2366667
us,phoenix,33.4483333,-112.0733333
us,prescott,34.5400000,-112.4677778
us,prescott valley,34.6100000,-112.3150000
us,safford,32.8338889,-109.7069444
us,san luis,32.4869444,-114.7813889
us,scottsdale,33.5091667,-111.8983333
us,sedona,34.8697222,-111.7602778
us,show low,34.2541667,-110.0291667
us,sierra vista,31.5544444,-110.3030556
us,somerton,32.5963889,-114.7088889
us,sun city,33.5975000,-112.2711111
us,sun city west,33.6619444,-112.3405556
us,surprise,33.6305556,-112.3325000
us,tempe,33.4147222,-111.9086111
us,tucson,32.2216667,-110.9258333
us,winslow,35.0241667,-110.6966667
us,yuma,32.7252778,-114.6236111
us,arkadelphia,34.1208333,-93.0536111
us,batesville,35.7697222,-91.6408333
us,bella vista,36.4813889,-94.2730556
us,benton,34.5644444,-92.5866667
us,bentonville,36.3727778,-94.2086111
us,blytheville,35.9272222,-89.9188889
us,bryant,34.5958333,-92.4888889
us,cabot,34.9744444,-92.0163889
us,camden,33.5844444,-92.8341667
us,conway,35.0886111,-92.4419444
us,el dorado,33.2075000,-92.6661111
us,fayetteville,36.0625000,-94.1572222
us,forrest city,35.0080556,-90.7897222
us,fort smith,35.3858333,-94.3983333
us,harrison,36.2297222,-93.1075000
us,hope,33.6669444,-93.5913889
us,hot springs,34.5036111,-93.0550000
us,jacksonville,34.8661111,-92.1100000
us,jonesboro,35.8422222,-90.7041667
us,little rock,34.7463889,-92.2894444
us,magnolia,33.2669444,-93.2391667
us,malvern,34.3622222,-92.8127778
us,marion,35.2144444,-90.1963889
us,maumelle,34.8666667,-92.4041667
us,monticello,33.6288889,-91.7908333
us,mountain home,36.3352778,-92.3850000
us,north little rock,34.7694444,-92.2669444
us,paragould,36.0583333,-90.4972222
us,pine bluff,34.2283333,-92.0030556
us,rogers,36.3319444,-94.1183333
us,russellville,35.2783333,-93.1336111
us,searcy,35.2505556,-91.7361111
us,sherwood,34.8150000,-92.2241667
us,siloam springs,36.1880556,-94.5402778
us,springdale,36.1866667,-94.1286111
us,stuttgart,34.5002778,-91.5525000
us,texarkana,33.4416667,-94.0375000
us,van buren,35.4366667,-94.3480556
us,west helena,34.5505556,-90.6416667
us,west memphis,35.1463889,-90.1844444
us,adelanto,34.5827778,-117.4083333
us,agoura hills,34.1363889,-118.7736111
us,alameda,37.7652778,-122.2405556
us,alamo,37.8502778,-122.0311111
us,albany,37.8869444,-122.2966667
us,alhambra,34.0952778,-118.1261111
us,aliso viejo,33.6083333,-117.7444444
us,alondra park,33.8894444,-118.3300000
us,alpine,32.8350000,-116.7655556
us,altadena,34.1897222,-118.1302778
us,american canyon,38.1750000,-122.2597222
us,anaheim,33.8352778,-117.9136111
us,anderson,40.4483333,-122.2966667
us,antioch,38.0050000,-121.8047222
us,apple valley,34.5008333,-117.1850000
us,aptos,36.9772222,-121.8983333
us,arcadia,34.1397222,-118.0344444
us,arcata,40.8666667,-124.0816667
us,arroyo grande,35.1186111,-120.5897222
us,artesia,33.8658333,-118.0822222
us,arvin,35.2091667,-118.8275000
us,ashland,37.6947222,-122.1127778
us,atascadero,35.4894444,-120.6697222
us,atwater,37.3477778,-120.6080556
us,auburn,38.8966667,-121.0758333
us,avenal,36.0041667,-120.1280556
us,avocado heights,34.0361111,-117.9902778
us,azusa,34.1336111,-117.9066667
us,bakersfield,35.3733333,-119.0177778
us,baldwin park,34.0852778,-117.9600000
us,banning,33.9255556,-116.8755556
us,barstow,34.8986111,-117.0219444
us,bay point,38.0291667,-121.9605556
us,beaumont,33.9294444,-116.9763889
us,bell,33.9775000,-118.1861111
us,bell gardens,33.9652778,-118.1505556
us,bellflower,33.8816667,-118.1161111
us,belmont,37.5202778,-122.2747222
us,benicia,38.0494444,-122.1575000
us,berkeley,37.8716667,-122.2716667
us,beverly hills,34.0736111,-118.3994444
us,bloomington,34.0702778,-117.3950000
us,blythe,33.6102778,-114.5955556
us,bonita,32.6577778,-117.0291667
us,bostonia,32.8075000,-116.9355556
us,brawley,32.9786111,-115.5294444
us,brea,33.9166667,-117.8991667
us,brentwood,37.9319444,-121.6947222
us,buena park,33.8675000,-117.9972222
us,burbank,34.1808333,-118.3080556
us,burlingame,37.5841667,-122.3650000
us,calabasas,34.1577778,-118.6375000
us,calexico,32.6788889,-115.4980556
us,california city,35.1258333,-117.9850000
us,camarillo,34.2163889,-119.0366667
us,cameron park,38.6688889,-120.9861111
us,campbell,37.2872222,-121.9488889
us,canyon lake,33.6850000,-117.2722222
us,capitola,36.9752778,-121.9522222
us,carlsbad,33.1580556,-117.3497222
us,carmichael,38.6172222,-121.3272222
us,carpinteria,34.3988889,-119.5175000
us,carson,33.8313889,-118.2811111
us,castro valley,37.6941667,-122.0852778
us,cathedral city,33.7797222,-116.4644444
us,ceres,37.5950000,-120.9566667
us,cerritos,33.8583333,-118.0638889
us,charter oak,34.1030556,-117.8450000
us,cherryland,37.6794444,-122.1022222
us,chico,39.7286111,-121.8363889
us,chino,34.0122222,-117.6880556
us,chino hills,33.8936111,-117.7263889
us,chowchilla,37.1230556,-120.2591667
us,chula vista,32.6400000,-117.0833333
us,citrus,34.1150000,-117.8908333
us,citrus heights,38.7072222,-121.2800000
us,claremont,34.0966667,-117.7188889
us,clayton,37.9411111,-121.9347222
us,clearlake,38.9583333,-122.6252778
us,clovis,36.8252778,-119.7019444
us,coachella,33.6802778,-116.1730556
us,coalinga,36.1397222,-120.3591667
us,colton,34.0738889,-117.3127778
us,commerce,34.0005556,-118.1588889
us,compton,33.8958333,-118.2191667
us,concord,37.9780556,-122.0300000
us,corcoran,36.0980556,-119.5594444
us,corona,33.8752778,-117.5655556
us,coronado,32.6858333,-117.1822222
us,corte madera,37.9255556,-122.5263889
us,costa mesa,33.6411111,-117.9177778
us,country club,37.9688889,-121.3397222
us,covina,34.0900000,-117.8894444
us,crestline,34.2419444,-117.2847222
us,cudahy,33.9605556,-118.1844444
us,culver city,34.0211111,-118.3955556
us,cupertino,37.3230556,-122.0311111
us,cypress,33.8169444,-118.0363889
us,daly city,37.7058333,-122.4608333
us,dana point,33.4669444,-117.6972222
us,danville,37.8216667,-121.9988889
us,davis,38.5450000,-121.7394444
us,delano,35.7688889,-119.2461111
us,desert hot springs,33.9611111,-116.5008333
us,diamond bar,34.0286111,-117.8094444
us,dinuba,36.5433333,-119.3861111
us,dixon,38.4455556,-121.8222222
us,downey,33.9400000,-118.1316667
us,duarte,34.1394444,-117.9763889
us,dublin,37.7022222,-121.9347222
us,east foothills,37.3811111,-121.8163889
us,east hemet,33.7400000,-116.9380556
us,east la mirada,33.9244444,-117.9880556
us,east los angeles,34.0238889,-118.1711111
us,east palo alto,37.4688889,-122.1400000
us,el cajon,32.7947222,-116.9616667
us,el centro,32.7919444,-115.5622222
us,el cerrito,37.9158333,-122.3105556
us,el monte,34.0686111,-118.0266667
us,el segundo,33.9191667,-118.4155556
us,el sobrante,37.9772222,-122.2941667
us,elk grove,38.4088889,-121.3705556
us,encinitas,33.0369444,-117.2911111
us,escondido,33.1191667,-117.0855556
us,eureka,40.8022222,-124.1625000
us,exeter,36.2961111,-119.1411111
us,fair oaks,38.6447222,-121.2711111
us,fairfield,38.2494444,-122.0388889
us,fairview,37.6786111,-122.0447222
us,fallbrook,33.3763889,-117.2502778
us,farmersville,36.2977778,-119.2058333
us,fillmore,34.3991667,-118.9172222
us,florin,38.4961111,-121.4077778
us,folsom,38.6780556,-121.1750000
us,fontana,34.0922222,-117.4341667
us,foothill farms,38.6763889,-121.3352778
us,fortuna,40.5983333,-124.1561111
us,foster city,37.5586111,-122.2700000
us,fountain valley,33.7091667,-117.9527778
us,fremont,37.5483333,-121.9875000
us,fresno,36.7477778,-119.7713889
us,fullerton,33.8702778,-117.9244444
us,galt,38.2547222,-121.2988889
us,garden acres,37.9638889,-121.2283333
us,garden grove,33.7738889,-117.9405556
us,gardena,33.8883333,-118.3080556
us,gilroy,37.0058333,-121.5672222
us,glen avon,34.0116667,-117.4838889
us,glendale,34.1425000,-118.2541667
us,glendora,34.1361111,-117.8644444
us,goleta,34.4358333,-119.8266667
us,gonzales,36.5066667,-121.4433333
us,grand terrace,34.0338889,-117.3127778
us,grass valley,39.2191667,-121.0600000
us,greenfield,36.3208333,-121.2427778
us,grover beach,35.1216667,-120.6202778
us,hacienda heights,33.9930556,-117.9677778
us,half moon bay,37.4636111,-122.4275000
us,hanford,36.3275000,-119.6447222
us,hawaiian gardens,33.8313889,-118.0719444
us,hawthorne,33.9163889,-118.3516667
us,hayward,37.6688889,-122.0797222
us,healdsburg,38.6105556,-122.8680556
us,hemet,33.7475000,-116.9711111
us,hercules,38.0172222,-122.2875000
us,hermosa beach,33.8622222,-118.3986111
us,hesperia,34.4263889,-117.3000000
us,highland,34.1283333,-117.2077778
us,hillsborough,37.5741667,-122.3783333
us,hollister,36.8525000,-121.4005556
us,huntington beach,33.6602778,-117.9983333
us,huntington park,33.9816667,-118.2241667
us,imperial,32.8475000,-115.5686111
us,imperial beach,32.5838889,-117.1122222
us,indio,33.7205556,-116.2147222
us,inglewood,33.9616667,-118.3522222
us,irvine,33.6694444,-117.8222222
us,isla vista,34.4133333,-119.8600000
us,kerman,36.7236111,-120.0588889
us,king city,36.2127778,-121.1250000
us,kingsburg,36.5138889,-119.5530556
us,la canada flintridge,34.1991667,-118.1869444
us,la habra,33.9319444,-117.9452778
us,la mesa,32.7677778,-117.0222222
us,la mirada,33.9172222,-118.0111111
us,la palma,33.8463889,-118.0458333
us,la presa,32.7080556,-116.9963889
us,la puente,34.0200000,-117.9486111
us,la quinta,33.6633333,-116.3091667
us,la riviera,38.5669444,-121.3558333
us,la verne,34.1008333,-117.7669444
us,lafayette,37.8858333,-122.1169444
us,laguna beach,33.5422222,-117.7822222
us,laguna hills,33.6125000,-117.7119444
us,laguna niguel,33.5225000,-117.7066667
us,laguna woods,33.6102778,-117.7244444
us,lake elsinore,33.6680556,-117.3263889
us,lake forest,33.6469444,-117.6883333
us,lakeside,32.8572222,-116.9213889
us,lakewood,33.8536111,-118.1330556
us,lamont,35.2597222,-118.9133333
us,lancaster,34.6980556,-118.1358333
us,larkspur,37.9341667,-122.5341667
us,lathrop,37.8227778,-121.2755556
us,lawndale,33.8872222,-118.3516667
us,lemon grove,32.7425000,-117.0305556
us,lemoore,36.3008333,-119.7819444
us,lennox,33.9380556,-118.3516667
us,lincoln,38.8916667,-121.2919444
us,linda,39.1277778,-121.5497222
us,lindsay,36.2030556,-119.0872222
us,livermore,37.6819444,-121.7669444
us,livingston,37.3869444,-120.7225000
us,lodi,38.1302778,-121.2713889
us,loma linda,34.0483333,-117.2602778
us,lomita,33.7922222,-118.3141667
us,lompoc,34.6391667,-120.4569444
us,long beach,33.7669444,-118.1883333
us,los alamitos,33.8030556,-118.0716667
us,los altos,37.3852778,-122.1130556
us,los altos hills,37.3797222,-122.1363889
us,los angeles,34.0522222,-118.2427778
us,los banos,37.0583333,-120.8488889
us,los gatos,37.2266667,-121.9736111
us,lynwood,33.9302778,-118.2105556
us,madera,36.9613889,-120.0597222
us,magalia,39.8122222,-121.5772222
us,malibu,34.0050000,-118.8091667
us,manhattan beach,33.8847222,-118.4100000
us,manteca,37.7975000,-121.2150000
us,marina,36.6844444,-121.8011111
us,martinez,38.0194444,-122.1330556
us,marysville,39.1458333,-121.5902778
us,maywood,33.9866667,-118.1844444
us,mendota,36.7536111,-120.3805556
us,menlo park,37.4538889,-122.1811111
us,merced,37.3022222,-120.4819444
us,mill valley,37.9061111,-122.5438889
us,millbrae,37.5986111,-122.3861111
us,milpitas,37.4283333,-121.9055556
us,mira loma,33.9925000,-117.5155556
us,mission viejo,33.6000000,-117.6711111
us,modesto,37.6391667,-120.9958333
us,monrovia,34.1480556,-117.9980556
us,montclair,34.0775000,-117.6888889
us,montebello,34.0094444,-118.1044444
us,monterey,36.6002778,-121.8936111
us,monterey park,34.0625000,-118.1219444
us,moorpark,34.2855556,-118.8811111
us,moraga,37.8350000,-122.1286111
us,moreno valley,33.9375000,-117.2297222
us,morgan hill,37.1305556,-121.6533333
us,morro bay,35.3658333,-120.8488889
us,mountain view,37.3861111,-122.0827778
us,murrieta,33.5538889,-117.2130556
us,napa,38.2972222,-122.2844444
us,national city,32.6780556,-117.0983333
us,newark,37.5297222,-122.0391667
us,newport beach,33.6188889,-117.9280556
us,norco,33.9311111,-117.5477778
us,north auburn,38.9313889,-121.0808333
us,north highlands,38.6858333,-121.3711111
us,norwalk,33.9022222,-118.0808333
us,novato,38.1075000,-122.5686111
us,oakdale,37.7666667,-120.8461111
us,oakland,37.8044444,-122.2697222
us,oakley,37.9975000,-121.7113889
us,oceanside,33.1958333,-117.3786111
us,oildale,35.4197222,-119.0186111
us,olivehurst,39.0955556,-121.5511111
us,ontario,34.0633333,-117.6500000
us,orange,33.7877778,-117.8522222
us,orange cove,36.6244444,-119.3127778
us,orangevale,38.6786111,-121.2247222
us,orinda,37.8772222,-122.1786111
us,oroville,39.5138889,-121.5552778
us,oxnard,34.1975000,-119.1761111
us,pacific grove,36.6177778,-121.9155556
us,pacifica,37.6138889,-122.4858333
us,palm desert,33.7222222,-116.3736111
us,palm springs,33.8302778,-116.5444444
us,palmdale,34.5794444,-118.1155556
us,palo alto,37.4419444,-122.1419444
us,palos verdes estates,33.8005556,-118.3891667
us,paradise,39.7597222,-121.6208333
us,paramount,33.8894444,-118.1588889
us,parlier,36.6116667,-119.5261111
us,pasadena,34.1477778,-118.1436111
us,patterson,37.4716667,-121.1286111
us,pedley,33.9752778,-117.4750000
us,perris,33.7825000,-117.2277778
us,petaluma,38.2325000,-122.6355556
us,pico rivera,33.9830556,-118.0958333
us,piedmont,37.8244444,-122.2305556
us,pinole,38.0044444,-122.2977778
us,pismo beach,35.1427778,-120.6402778
us,pittsburg,38.0280556,-121.8836111
us,placentia,33.8722222,-117.8694444
us,placerville,38.7297222,-120.7975000
us,pleasant hill,37.9480556,-122.0597222
us,pleasanton,37.6625000,-121.8736111
us,pomona,34.0552778,-117.7513889
us,port hueneme,34.1477778,-119.1941667
us,porterville,36.0652778,-119.0158333
